20180430, 빌리밀리, 김유경, 의류/패션/잡화/뷰티, http://smartstore.naver.com/billy_milly
20180419, 하율이벤트, 김윤희, 종합몰, http://smartstore.naver.com/unissc
20180418, 헤이미쉬(Heimish), 김민정, 의류/패션/잡화/뷰티, http://smartstore.naver.com/heimish_92
20180416, 수작컴퍼니, 강동호, 종합몰, http://smartstore.naver.com/sujag
20180416, 이프로샵, 안종태, 종합몰, http://smartstore.naver.com/eproshop
20180412, 플라워브루클린, 장희재, 기타, http://smartstore.naver.com/meltingstore
20180406, 님페컴퍼니, 오유진, 의류/패션/잡화/뷰티, http://smartstore.naver.com/nymphe
20180402, 비비부띠끄, 박경민, 의류/패션/잡화/뷰티, http://smartstore.naver.com/b_b_boutique
20180329, 보통사람, 하태경, 레저/여행/공연/ 기타, http://smartstore.naver.com/ordinaryperson316
20180329, 리틀멜로디, 조상미, 의류/패션/잡화/뷰티, http://smartstore.naver.com/littlemelody
20180319, 김부처, 허미란, 가전/ 자동차/자동차용품, http://smartstore.naver.com/kimbutcher
20180314, 인 더 바즈(IN THE VASE), 전수진, 의류/패션/잡화/뷰티, http://smartstore.naver.com/in_the_vase
20180314, 퍼블릭푸드(PUBLIC FOOD), 김영수, 종합몰, http://smartstore.naver.com/sheepbaby
20180313, 컴이랑, 김누리, 컴퓨터/사무용품/ 기타, http://smartstore.naver.com/comyirang1
20180312, 모나트, 윤다혜, 의류/패션/잡화/뷰티, http://smartstore.naver.com/monat
20180307, 컨테이너212 container212, 김정의, 종합몰/ 의류/패션/잡화/뷰티, http://smartstore.naver.com/container212
20180306, 라그라스(Ragras), 김경아, 의류/패션/잡화/뷰티, http://smartstore.naver.com/ragras
20180305, 플라이 맥스 FLY MAX, 강훈희, 종합몰, http://smartstore.naver.com/offprice365
20180226, 더슈츠(Thesuits), 서재용, 의류/패션/잡화/뷰티, http://smartstore.naver.com/thesuits
